Q_015  CÓDIGO DEL LOTE,Q_016  TIPOLOGÍA DE EDIFICACIÓN,Q_017  NÚMERO DE PISOS,Q_018A1 A1. RESTAURANTE DE COMIDA RÁPIDA,Q_018A2 A2. RESTAURANTE BAR,Q_018A3 A3. RESTAURANTE FAMILIAR,Q_018A4 A4. CAFETERÍA / FUENTE DE SODA,Q_018A5 A5. TIENDA DE ABARROTES,Q_018A6 A6. TIENDA DE COMESTIBLES ESPECIALIZADA,Q_018A7 A7. SUPERMERCADO / MERCADO,Q_018B1 B1. VIVIENDA UNIFAMILIAR,Q_018B2 B2. VIVIENDA MULTIFAMILIAR,Q_018B3 B3. DEPARTAMENTOS,Q_018C1 C1. LICORERÍA,Q_018C2 C2. FARMACIA,Q_018C3 C3. LOCAL ABIERTO 24 HORAS,Q_018C4 C4. OTRO COMERCIO,Q_018C5 C5. GRAN LOCAL COMERCIAL,Q_018NSNA N/S O N/A,Q_018O1 O1. LOTE VACÍO,Q_018O2 O2. OTRO,Q_018R1 R1. ACADEMIA / GIMNASIO,Q_018R2 R2. EQUIPAMIENTO DEPORTIVO,Q_018R3 R3. PLAZA,Q_018R4 R4. PARQUE PRIVADO,Q_018R5 R5. PARQUE PÚBLICO,Q_018S1 S1. BANCO / COOPERATIVA,Q_018S2 S2. HOSPITAL / CLÍNICA,Q_018S3 S3. PROFESIONALES DE LA SALUD,Q_018S4 S4. CULTURAL,Q_018S5 S5. OTRO SERVICIO,Q_018S6 S6. EQUIPAMENTO EDUCATIVO,Q_018S7 S7. TEMPLO,Q_018S8 S8. PARQUEADERO PÚBLICO,Q_018S9 S9. ENTRETENIMIENTO NOCTURNO,Q_019  PUERTAS PEATONALES,Q_020  PUERTAS VEHICULARES,Q_021  RAMPAS VEHICULARES,Q_022  VENTANAS,Q_023  MANTENIMIENTO DE LE EDIFICACIÓN,Q_024  TRANSPARENCIA DEL CERRAMIENTO,Q_025  TIPO DE CERRAMIENTO,Q_026  MEDIDA DEL RETIRO,Q_027  MANTENIMIENTO DEL RETIRO,_index,_parent_index
"13",c,"3","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","2",a,c,na,"0",ns_na,"1679","155"
"9",c,"3","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","2","1","1","1",b,c,na,"0",ns_na,"1680","155"
"11",c,"2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1",a,c,na,"0",ns_na,"1681","155"
"12",c,"3","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0",b,c,na,"0",ns_na,"1682","155"
"20",c,"2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","2","1","1","0",b,c,na,"0",ns_na,"1683","155"
"16",c,"2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0",a,c,na,"0",ns_na,"1684","155"
"18",c,"2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","2",a,c,na,"0",ns_na,"1685","155"
"8",c,"3","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","3",a,c,na,"0",ns_na,"1686","155"
"9",c,"3","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","2",a,c,na,"0",ns_na,"1687","155"
"2",c,"2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","3","0","0","1",a,c,na,"0",ns_na,"1688","156"
"1",c,"2","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","2","1","1","2",a,c,na,"0",ns_na,"1689","156"
"3",c,"2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","2","0","0","0",a,c,na,"0",ns_na,"1690","156"
"9",c,"3","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0",a,c,na,"0",ns_na,"1691","156"
"8",c,"3","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","0",a,c,na,"0",ns_na,"1692","156"
"8",c,"3","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","2",a,c,na,"0",ns_na,"1693","156"
"5",ns_na,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0",ns_na,c,na,ns_na,ns_na,"1694","156"
"4",c,"2.5","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","1",b,c,na,"0",ns_na,"1695","156"
"7",ns_na,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",ns_na,a,na,ns_na,ns_na,"1696","156"
"5",c,"2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",b,c,na,"0",ns_na,"1697","157"
"2",c,"2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0",a,c,na,"0",ns_na,"1698","157"
"4",c,"1.5","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",a,c,na,"0",ns_na,"1699","157"
"3",c,"2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0",a,c,na,"0",ns_na,"1700","157"
"3",c,"2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","1",b,c,na,"0",ns_na,"1701","157"
"1",c,"2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","3","0","0","2",a,c,na,"0",ns_na,"1702","157"
"6",c,"3","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","2",a,c,na,"0",ns_na,"1703","157"
"8",ns_na,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",ns_na,a,na,ns_na,ns_na,"1704","157"
"2",c,"2","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1",a,c,na,"0",ns_na,"1705","158"
"1",c,"3.5","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","1",a,c,na,"0",ns_na,"1706","158"
"3",c,"2","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1",b,c,na,"0",ns_na,"1707","158"
"6",c,"2","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","2",b,c,na,"0",ns_na,"1708","158"
"8",c,"3","0","0","0","0","0","0","0","0","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","3",b,c,na,"0",ns_na,"1709","158"
"7",c,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0",c,c,na,"0",ns_na,"1710","158"
"5",c,"3","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","3","0","0","0",b,c,na,"0",ns_na,"1711","158"
"10",c,"3","0","0","0","0","0","0","0","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2",b,c,na,"0",ns_na,"1712","159"
"1",c,"2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1",c,c,na,"0",ns_na,"1713","159"
"4",c,"2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","3","1","1","0",b,c,na,"0",ns_na,"1714","159"
"14",c,"4","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","2","0","0","2",b,c,na,"0",ns_na,"1715","159"
"13",c,"3","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","3","1","1","2",b,c,na,"0",ns_na,"1716","159"
"16",c,"3","0","0","0","0","0","0","0","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","1",a,c,na,"0",ns_na,"1717","159"
"5",c,"2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","2",a,c,na,"0",ns_na,"1718","159"
"7",c,"3","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","2","0","0","1",a,c,na,"0",ns_na,"1719","159"
"6",c,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","2","0","0","2",b,c,na,"0",ns_na,"1720","159"
"8",c,"2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","1",b,c,na,"0",ns_na,"1721","159"
"18",c,"2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1",b,c,na,"0",ns_na,"1722","159"
"19",c,"2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0",a,c,na,"0",ns_na,"1723","159"
"20",c,"2","0","0","0","0","1","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0",b,c,na,"0",ns_na,"1724","159"
"21",c,"3","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","2",b,c,na,"0",ns_na,"1725","159"
"22",c,"3","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0",b,c,na,"0",ns_na,"1726","159"
"23",c,"2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0",a,c,na,"0",ns_na,"1727","159"
"9",c,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0",a,c,na,"0",ns_na,"1728","159"
"2",c,"4","0","0","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1",c,c,na,"0",ns_na,"1729","159"
"3",c,"3","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0",c,c,a,"0",ns_na,"1730","159"
"15",c,"1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0",b,c,na,"0",ns_na,"1731","159"
"17",c,"3","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0",b,c,na,ns_na,ns_na,"1732","159"
"12",c,"3","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","2","1","1","1",b,c,na,"0",ns_na,"1733","159"
"29",c,"2","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","3",a,c,na,"0",ns_na,"1734","159"
"28",c,"2","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","2","0","0","2",a,c,na,"0",ns_na,"1735","159"
"27",a,"2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0",a,b,b,"+10",a,"1736","159"
"25",c,"2","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1",b,c,na,"0",ns_na,"1737","159"
"24",c,"3","0","0","0","0","0","0","0","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","2",b,c,na,"0",ns_na,"1738","159"
"6",c,"2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","2","0","1","0",c,c,na,"0",ns_na,"1739","160"
"12",c,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","3","1","1","2",a,c,na,"0",ns_na,"1740","160"
"7",c,"2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","2",b,c,na,"0",ns_na,"1741","160"
"1",c,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","2","1","1","0",a,c,na,"0",ns_na,"1742","160"
"5",c,"2.5","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1",a,c,na,"0",ns_na,"1743","160"
"4",c,"2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0",b,c,na,"0",ns_na,"1744","160"
"3",c,"2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","1",a,c,na,"0",ns_na,"1745","160"
"2",c,"3","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0",a,c,na,"0",ns_na,"1746","160"
"11",c,"2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","2",a,c,na,"0",ns_na,"1747","160"
"9",c,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","2",a,c,na,"0",ns_na,"1748","160"
"8",c,"4","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0",a,c,na,"0",ns_na,"1749","160"
"5",c,"3","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","1",a,c,b,"0",ns_na,"1750","161"
"4",c,"3","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1",b,c,b,"0",ns_na,"1751","161"
"3",c,"3","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","3","0","0","1",b,c,b,"0",ns_na,"1752","161"
"1",c,"2","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","2",a,c,b,"0",ns_na,"1753","161"
"2",c,"3","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2",b,c,b,"0",ns_na,"1754","161"
"18",c,"3","0","0","0","0","0","0","0","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1",b,a,na,"0",ns_na,"1755","162"
"19",c,"2","0","0","0","0","0","0","0","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","3",b,a,na,"0",ns_na,"1756","162"
"21",c,"2","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","1",c,a,na,"0",ns_na,"1757","162"
"14",c,"3.5","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","3","1","1","2",b,a,na,"0",ns_na,"1758","162"
"23",c,"3","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1",a,a,na,"0",ns_na,"1759","162"
"1",c,"3","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0",a,a,na,"0",ns_na,"1760","162"
"22",c,"3","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1",a,a,na,"0",ns_na,"1761","162"
"20",c,"2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","3","1","1","0",b,a,na,"0",ns_na,"1762","162"
"9",c,"2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0",b,a,na,"0",ns_na,"1763","162"
"27",c,"3","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1",c,a,na,"0",ns_na,"1764","162"
"25",c,"2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","2","0","0","0",a,a,na,"0",ns_na,"1765","162"
"24",c,"2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","2","1","1","0",a,a,na,"0",ns_na,"1766","162"
"2",c,"4","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1","1","1",b,a,na,"0",ns_na,"1767","162"
"16",c,"1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0",a,a,na,"0",ns_na,"1768","162"
"10",c,"3","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0",b,a,na,"0",ns_na,"1769","162"
"11",c,"3","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","2",a,a,na,"0",ns_na,"1770","162"
"12",c,"2","0","0","1","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2",a,a,na,"0",ns_na,"1771","162"
"13",c,"2","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","1","2",a,a,na,"0",ns_na,"1772","162"
"17",c,"1","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1",a,a,na,"0",ns_na,"1773","162"
"6",c,"2","0","0","0","0","1","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2",a,a,na,"0",ns_na,"1774","162"
"5",c,"1","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","1",a,a,na,"0",ns_na,"1775","162"
"7",c,"3","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","3","0","0","2",a,a,na,"0",ns_na,"1776","162"
"4",c,"1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0",a,a,na,"0",ns_na,"1777","162"
"3",c,"3","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","0","0","2",a,a,na,"0",ns_na,"1778","162"
"8",c,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","1",a,a,na,"0",ns_na,"1779","162"
"2",c,"3","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","2","1","1","1",b,c,b,"0",ns_na,"1780","163"
"5",c,"4","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","0","0","0","3","0","1","3",a,c,b,"0",ns_na,"1781","163"
"6",c,"1","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","4","0","0","6",a,c,b,"0",ns_na,"1782","163"
"14",c,"3","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","2","1","1","2",b,c,b,"0",ns_na,"1783","163"
"15",c,"4","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","2","1","1","6",a,c,b,"0",ns_na,"1784","163"
"17",c,"4","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","1","0","3","0","0","0","0","5","0","0","5",b,c,b,"0",ns_na,"1785","163"
"18",c,"4","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0",b,c,b,"0",ns_na,"1786","163"
"16",c,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","2",a,c,b,"0",ns_na,"1787","163"
"10",c,"2","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2","1","1","2",c,c,b,"0",ns_na,"1788","163"
"13",c,"3","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","1",a,c,b,"0",ns_na,"1789","163"
"12",c,"2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","2","0","0","2",a,c,b,"0",ns_na,"1790","163"
"11",c,"3","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","2","0","0","1",a,c,b,"0",ns_na,"1791","163"
"8",c,"3","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","2","0","0","2",a,c,b,"0",ns_na,"1792","163"
"7",c,"4","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1",b,c,b,"0",ns_na,"1793","163"
"4",c,"2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","2","1","1","2",b,c,b,"0",ns_na,"1794","163"
"3",c,"2","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1",a,c,b,"0",ns_na,"1795","163"
"1",c,"3","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1",c,c,b,"0",ns_na,"1796","163"
"16",c,"3","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","3","0","0","3",b,c,b,"0",ns_na,"1797","164"
"18",c,"4","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","2","0","0","1",b,c,b,"0",ns_na,"1798","164"
"15",b,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0",c,c,b,"10",b,"1799","164"
"1",c,"1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0",b,c,b,"0",ns_na,"1800","164"
"8",c,"1.5","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1",b,c,b,"0",ns_na,"1801","164"
"3",c,"3","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","1","1",a,c,b,"0",ns_na,"1802","164"
"6",c,"2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","4",c,c,b,"0",ns_na,"1803","164"
"2",c,"3","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","3","1","1","2",a,c,b,"0",ns_na,"1804","164"
"4",c,"2","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","2",b,c,b,"0",ns_na,"1805","164"
"7",c,"3","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","2",a,c,b,"0",ns_na,"1806","164"
