M_002  CÓDIGO DE ESTUDIO,M_003  TIPO DE LEVANTAMIENTO,M_004  MÉTODO DE LEVANTAMIENTO,PHOTO_1 ,PHOTO_2 ,PHOTO_3 ,PHOTO_4 ,PHOTO_5 ,Q_000  CÓDIGO DE ZONA,Q_001  CÓDIGO DE SEGMENTO,Q_002  EXISTENCIA DE SEGMENTO,Q_003  TIPO DE SEGMENTO,Q_004  CIRCULACIÓN,Q_005  BOCACALLES DE LA INTERSECCIÓN,Q_006  REDONDEL,Q_007  EXTENSIÓN DE ACERA,Q_008A  SEMÁFORO VEHÍCULAR,Q_008B  SEMÁFORO PEATONAL,Q_008C  TEMPORIZADOR,Q_008D  PULSADOR ,Q_008E  SONIDO,Q_008F  SEÑAL DE PARE,Q_008G  SEÑAL DE PASO PEATONAL,Q_009  PASO PEATONAL,Q_010  CONTINUIDAD DEL PASO PEATONAL,"Q_011  RAMPA LADO ""R""","Q_012  RAMPA LADO ""L""","Q_013  ALTO DE ACERA LADO ""R""","Q_014  ALTO DE ACERA LADO ""L""","Q_028B_L EXISTENCIA DE LUGAR ALTERNATIVO EN ""L""","Q_028B_R EXISTENCIA DE LUGAR ALTERNATIVO EN ""R""","Q_028_L EXISTENCIA DE ACERA EN ""L""","Q_028_R EXISTENCIA DE ACERA EN ""R""","Q_029_L CONTINUIDAD EN ""L""","Q_029_R CONTINUIDAD EN ""R""","Q_030_L ANCHO EN ""L""","Q_030_R ANCHO EN ""R""","Q_031_L TIPO DE SUPERFICIE EN ""L""","Q_031_R TIPO DE SUPERFICIE EN ""R""","Q_032_L ESTADO EN ""L""","Q_032_R ESTADO EN ""R""","Q_033_L BUFFER DE SEGURIDAD EN ""L""","Q_033_R BUFFER DE SEGURIDAD EN ""R""","Q_034_L SOMBRA EN ""L""","Q_034_R SOMBRA EN ""R""","Q_035_L BORDILLO REDONDEADO EN ""L""","Q_035_R BORDILLO REDONDEADO EN ""R""","Q_036_L VOLADOS DE EDIFICIOS EN ""L""","Q_036_R VOLADOS DE EDIFICIOS EN ""R""","Q_037_L BASUREROS PÚBLICOS EN ""L""","Q_037_R BASUREROS PÚBLICOS EN ""R""","Q_038_L BANCAS U OTROS SITIOS PARA SENTARSE EN ""L""","Q_038_R BANCAS U OTROS SITIOS PARA SENTARSE EN ""R""","Q_039_L PARQUEADEROS DE BICICLETAS EN ""L""","Q_039_R PARQUEADEROS DE BICICLETAS EN ""R""","Q_040_L LUMINARIAS EN ""L""","Q_040_R LUMINARIAS EN ""R""","Q_041_L ÁRBOLES EN ""L""","Q_041_R ÁRBOLES EN ""R""","Q_042_L ESPACIADO DE ÁRBOLES EN ""L""","Q_042_R ESPACIADO DE ÁRBOLES EN ""R""","Q_043_L PARADAS DE TRANSPORTE PÚBLICO EN ""L""","Q_043_R PARADAS DE TRANSPORTE PÚBLICO EN ""R""","Q_044_L BANCA EN ""L""","Q_044_R BANCA EN ""R""","Q_045_L CUBIERTA EN ""L""","Q_045_R CUBIERTA EN ""R""","Q_046_L INFORMACIÓN EN ""L""","Q_046_R INFORMACIÓN EN ""R""","Q_047_L PERMANENTES SALVABLES EN ""L""","Q_047_R PERMANENTES SALVABLES EN ""R""","Q_048_L PERMANENTES INSALVABLES EN ""L""","Q_048_R PERMANENTES INSALVABLES EN ""R""","Q_049_L TEMPORALES SALVABLES EN ""L""","Q_049_R TEMPORALES SALVABLES EN ""R""","Q_050_L TEMPORALES INSALVABLES EN ""L""","Q_050_R TEMPORALES INSALVABLES EN ""R""","Q_051_L CIRCULANDO EN ""L""","Q_051_R CIRCULANDO EN ""R""","Q_052_L ESTACIONARIOS EN ""L""","Q_052_R ESTACIONARIOS EN ""R""","Q_053_L EXISTENCIA DE CICLOVÍA EN ""L""","Q_053_R EXISTENCIA DE CICLOVÍA EN ""R""","Q_054_L SEGREGADA EN ""L""","Q_054_R SEGREGADA EN ""R""","Q_055_L ANCHO DE CICLOVÍA EN ""L""","Q_055_R ANCHO DE CICLOVÍA EN ""R""","Q_056_L CAMINOS INFORMALES EN ""L""","Q_056_R CAMINOS INFORMALES EN ""R""","Q_057_L PUENTE PEATONAL EN ""L""","Q_057_R PUENTE PEATONAL EN ""R""","Q_058_L ESCALINATA / RAMPA EN ""L""","Q_058_R ESCALINATA / RAMPA EN ""R""","Q_059_L ENTRADAS O CALLEJONES VEHICULARES EN ""L""","Q_059_R ENTRADAS O CALLEJONES VEHICULARES EN ""R""",Q_060  ANCHO DE LA CALZADA,Q_061  MATERIAL DE LA CALZADA,Q_062  CARRILES VEHICULARES,Q_063  ESTACIONAMIENTOS O VEHÍCULOS ESTACIONADOS,Q_064  PARTER CENTRAL,Q_065  PLATAFORMA ÚNICA,Q_066  SEÑAL DE VELOCIDAD MÁXIMA (KM/H),Q_067  ROMPEVELOCIDADES,Q_068  SEÑAL DE ROMPEVELOCIDADES,Q_069  CRUCE A MITAD DEL SEGMENTO,Q_070  ELEMENTOS AGRADABLES,Q_071  JARDINES/PAISAJISMO,Q_072  MANTENIMIENTO GENERAL,Q_073  GRAFITTIS,Q_074  BOCACALLES DE LA INTERSECCIÓN,Q_075  REDONDEL,Q_076  EXTENSIÓN DE ACERA,Q_077A  SEMÁFORO VEHÍCULAR,Q_077B  SEMÁFORO PEATONAL,Q_077C  TEMPORIZADOR,Q_077D  PULSADOR ,Q_077E  SONIDO,Q_077F  SEÑAL DE PARE,Q_077G  SEÑAL DE PASO PEATONAL,Q_078  PASO PEATONAL,Q_079  CONTINUIDAD DEL PASO PEATONAL,"Q_080  RAMPA LADO ""R""","Q_081  RAMPA LADO ""L""","Q_082  ALTO DE ACERA LADO ""R""","Q_083  ALTO DE ACERA LADO ""L""",Q_084  CÓDIGO DEL SEGMENTO,Q_085  FOTOGRAFÍA INICIAL DEL SEGMENTO,Q_086  ESTADO DE LA CALZADA,Q_087  CARRIL DE TRANVÍA,Q_088  DIRECCIONALIDAD DE VÍA,Q_089  SEÑAL DE DIRECCIONALIDAD,Q_090  PENDIENTE LONGITUDINAL,Q_091  PERCEPCIÓN DE SEGURIDAD,Q_092  PERCEPCIÓN DE LA CALIDAD DEL AIRE,Q_093  PERCEPCIÓN DE NIVEL DE RUIDO,Q_094  PERCEPCIÓN DE CAMINABILIDAD,Q_095  FOTOGRAFÍA FINAL DEL SEGMENTO,Q_096A Q_ 096A FOTOGRAFÍA COMPLEMENTARIA_ A (OPCIONAL),Q_096A_D Q_ 096A DESCRIPCIÓN COMPLEMENTARIA_ A (OPCIONAL),Q_096B Q_ 096B FOTOGRAFÍA COMPLEMENTARIA_ B (OPCIONAL),Q_096B_D Q_ 096B DESCRIPCIÓN COMPLEMENTARIA_ B (OPCIONAL),Q_096C  FOTOGRAFÍA COMPLEMENTARIA_ C (OPCIONAL),Q_096C_D Q_ 096C DESCRIPCIÓN COMPLEMENTARIA_ C (OPCIONAL),Q_097  UBICACIÓN FINAL DEL SEGMENTO,_geolocation,_id,_index,fin_seg
tutorial,a,a,https://kc.kobotoolbox.org/media/large?media_file=maps%2Fattachments%2F9e14805639b141dfa5f1f628f9a10933%2F503b423c-ad9d-43d7-b07a-4305edbce6e6%2F1583507400886.-10_10_13.jpg,https://kc.kobotoolbox.org/media/large?media_file=maps%2Fattachments%2F9e14805639b141dfa5f1f628f9a10933%2F503b423c-ad9d-43d7-b07a-4305edbce6e6%2F1583506522266.-9_55_46.jpg,,,,01H00481,3838,1,a,a,3,0,0,0,0,0,0,0,0,0,f,,c,c,b,b,,,1,1,1,1,1.5,1.5,b,b,b,b,0,0,d,d,1,1,d,d,0,0,0,0,0,0,1,0,0,0,,,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,2,0,c,c,,,,,0,0,0,0,0,0,0,0,7,d,2,2,0,0,0,0,0,d,0,0,b,b,4,0,0,0,0,0,0,0,1,0,f,,a,a,b,b,3838,1583506522266.-9_55_46.jpg,b,0,a,1,a,c,c,c,c,1583507400886.-10_10_13.jpg,,,,,,,-2.901614 -78.997644 0 27.090999603271484,,48317527,161,
tutorial,a,a,https://kc.kobotoolbox.org/media/large?media_file=maps%2Fattachments%2F9e14805639b141dfa5f1f628f9a10933%2Fff17b8c8-6bc4-49ae-b411-aa42e7a4ee4c%2F15834238844856802416039689953833-10_58_33.jpg,https://kc.kobotoolbox.org/media/large?media_file=maps%2Fattachments%2F9e14805639b141dfa5f1f628f9a10933%2Fff17b8c8-6bc4-49ae-b411-aa42e7a4ee4c%2F15834216463636135133892578701922-10_20_56.jpg,,,,01H00481,9592,1,a,a,4,0,0,0,0,0,0,0,0,1,a,1,a,a,b,b,,,1,1,1,1,2,4,b,b,a,a,0,0,d,d,0,0,d,d,0,1,0,0,0,0,0,4,0,0,,,0,1,,0,,0,,0,0,0,0,0,0,0,0,0,3,4,0,3,c,c,,,,,0,0,0,0,0,0,0,0,8,d,1,4,0,0,0,0,0,a,0,0,a,b,4,0,0,1,1,0,0,1,0,1,a,1,b,b,b,b,9592,15834216463636135133892578701922-10_20_56.jpg,a,0,a,0,a,a,b,c,a,15834238844856802416039689953833-10_58_33.jpg,,,,,,,-2.900121 -79.002519 0 1500,,48317772,162,
tutorial,a,a,https://kc.kobotoolbox.org/media/large?media_file=maps%2Fattachments%2F9e14805639b141dfa5f1f628f9a10933%2F0d4d4858-ca75-4047-92ae-b8c72e79cbcd%2F1583510862114.-11_7_51.jpg,https://kc.kobotoolbox.org/media/large?media_file=maps%2Fattachments%2F9e14805639b141dfa5f1f628f9a10933%2F0d4d4858-ca75-4047-92ae-b8c72e79cbcd%2F1583508590984.-10_30_1.jpg,,,,01H00481,6758,1,a,a,4,0,0,1,0,0,0,0,0,0,a,1,b,b,b,b,,,1,1,1,1,1.5,2,b,b,b,b,0,0,c,d,0,0,b,c,0,0,0,0,0,0,0,4,0,0,,,0,0,,,,,,,0,0,0,1,0,0,0,0,3,8,0,1,c,c,,,,,0,0,0,0,0,0,0,0,7.5,d,2,11,0,0,0,0,0,d,0,0,b,b,4,0,0,1,1,0,0,1,0,0,a,1,b,b,b,b,6758,1583508590984.-10_30_1.jpg,b,0,a,1,b,b,d,d,c,1583510862114.-11_7_51.jpg,,,,,,,-2.899154 -78.999163 0 24.3799991607666,,48321230,163,
tutorial,a,a,https://kc.kobotoolbox.org/media/large?media_file=maps%2Fattachments%2F9e14805639b141dfa5f1f628f9a10933%2Feb080d34-b1d2-4ec2-8c2b-5f53973d876a%2F1583512834618.-11_40_45.jpg,https://kc.kobotoolbox.org/media/large?media_file=maps%2Fattachments%2F9e14805639b141dfa5f1f628f9a10933%2Feb080d34-b1d2-4ec2-8c2b-5f53973d876a%2F1583511020720.-11_10_26.jpg,,,,01H00481,621,1,a,a,4,0,0,1,0,0,0,0,0,0,a,1,b,b,b,b,,,1,1,1,1,1.5,1.5,b,b,b,b,0,0,c,d,0,0,c,d,0,0,0,0,0,0,0,4,0,0,,,0,0,,,,,,,0,0,0,0,0,0,0,0,2,3,3,1,c,c,,,,,0,0,0,0,0,0,0,0,7.5,d,2,10,0,0,0,0,0,d,0,0,b,b,4,0,0,1,1,0,0,1,0,0,a,1,b,b,b,b,621,1583511020720.-11_10_26.jpg,b,0,a,0,b,b,d,d,c,1583512834618.-11_40_45.jpg,,,,,,,-2.8995 -78.998278 0 23.849000930786133,,48323899,164,
tutorial,a,a,https://kc.kobotoolbox.org/media/large?media_file=maps%2Fattachments%2F9e14805639b141dfa5f1f628f9a10933%2F3c2c4db3-8d40-436a-809e-53553c136a4d%2F1583420206856714163693176004894-9_56_58.jpg,https://kc.kobotoolbox.org/media/large?media_file=maps%2Fattachments%2F9e14805639b141dfa5f1f628f9a10933%2F3c2c4db3-8d40-436a-809e-53553c136a4d%2F15834213841065923152630158748339-10_16_49.jpg,,,,01H00481,9948,1,a,a,4,0,0,0,0,0,0,0,0,1,a,1,c,c,c,c,,,1,1,1,1,2,2,b,b,b,b,0,0,c,c,0,0,c,c,0,0,0,0,0,0,0,1,0,0,,,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,1,2,c,c,,,,,0,0,0,0,0,0,0,0,11,d,2,1,0,0,0,0,0,d,0,0,c,b,3,0,0,0,0,0,0,0,0,0,f,,c,c,b,b,9948,1583420206856714163693176004894-9_56_58.jpg,b,0,a,1,a,c,c,d,c,15834213841065923152630158748339-10_16_49.jpg,,,,,,,-2.900121 -79.002519 0 1500,,48331534,165,
tutorial,a,a,https://kc.kobotoolbox.org/media/large?media_file=maps%2Fattachments%2F9e14805639b141dfa5f1f628f9a10933%2Fcf584c10-2242-41b8-91e0-86a12ef5ae18%2Fimage-10_25_14.jpg,https://kc.kobotoolbox.org/media/large?media_file=maps%2Fattachments%2F9e14805639b141dfa5f1f628f9a10933%2Fcf584c10-2242-41b8-91e0-86a12ef5ae18%2Fimage-10_49_23.jpg,,,,01H00481,2359,1,a,a,4,0,0,0,0,0,0,0,0,0,a,1,a,a,b,b,,,1,1,0,1,1.4,1.4,b,b,a,a,0,0,d,c,0,0,d,c,0,0,0,0,0,0,0,2,0,0,,,0,0,,,,,,,0,0,0,0,0,0,0,0,1,1,1,0,c,c,,,,,0,0,0,0,0,0,1,0,7,d,2,8,0,0,0,0,0,d,0,0,b,b,4,0,0,0,0,0,0,0,0,0,a,1,a,a,b,b,2359,image-10_25_14.jpg,a,0,a,1,a,b,c,d,b,image-10_49_23.jpg,,,,,,,-2.90376 -78.997477 2520.280605316162 5,,48334129,166,
tutorial,a,a,https://kc.kobotoolbox.org/media/large?media_file=maps%2Fattachments%2F9e14805639b141dfa5f1f628f9a10933%2F611aee13-840f-4b74-97f8-e7f71078c0aa%2Fimage-11_1_11.jpg,https://kc.kobotoolbox.org/media/large?media_file=maps%2Fattachments%2F9e14805639b141dfa5f1f628f9a10933%2F611aee13-840f-4b74-97f8-e7f71078c0aa%2Fimage-11_28_29.jpg,,,,01H00481,8183,1,a,a,4,0,1,0,0,0,0,0,0,0,a,1,a,a,b,b,,,1,1,1,1,2,2,b,b,a,a,0,0,c,d,1,1,d,d,0,0,0,0,0,0,3,0,0,0,,,0,0,,,,,,,0,0,0,0,0,1,0,0,1,0,0,0,c,c,,,,,0,0,0,0,0,0,0,0,8,d,2,0,0,0,0,0,0,d,0,0,a,b,4,0,0,0,0,0,0,0,0,0,f,,b,b,b,b,8183,image-11_1_11.jpg,a,0,a,1,a,b,b,d,b,image-11_28_29.jpg,,,,,,,-2.902782 -79.000838 2535.4336868276346 5,,48334136,167,
tutorial,a,a,https://kc.kobotoolbox.org/media/large?media_file=maps%2Fattachments%2F9e14805639b141dfa5f1f628f9a10933%2Ff79bb495-e7f1-42ca-8b65-5cd3beac2d83%2Fimage-11_51_20.jpg,https://kc.kobotoolbox.org/media/large?media_file=maps%2Fattachments%2F9e14805639b141dfa5f1f628f9a10933%2Ff79bb495-e7f1-42ca-8b65-5cd3beac2d83%2Fimage-12_12_23.jpg,https://kc.kobotoolbox.org/media/large?media_file=maps%2Fattachments%2F9e14805639b141dfa5f1f628f9a10933%2F45ed4561-512f-4740-a9fe-518e7f089c03%2Fimage-11_51_20.jpg,,,01H00481,6703,1,a,a,4,0,0,0,0,0,0,0,0,0,a,0,c,c,b,b,,,1,1,1,1,1.4,1.4,b,b,b,b,0,0,d,d,0,0,e,e,0,1,0,0,0,1,2,2,0,1,,,0,0,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,c,c,,,,,0,0,0,0,1,0,0,0,9,b,4,0,0,0,0,0,0,d,0,0,a,b,1,0,0,0,0,0,0,0,0,0,f,,c,c,b,b,6703,image-11_51_20.jpg,a,0,b,0,c,b,c,e,a,image-12_12_23.jpg,,,,,,,-2.903891 -79.001121 2521.868007659912 5,,48334144,168,
tutorial,a,a,https://kc.kobotoolbox.org/media/large?media_file=maps%2Fattachments%2F9e14805639b141dfa5f1f628f9a10933%2Fe8694f1c-f92e-4481-aabd-2f4a0008fc46%2Fimage-12_44_6.jpg,https://kc.kobotoolbox.org/media/large?media_file=maps%2Fattachments%2F9e14805639b141dfa5f1f628f9a10933%2Fe8694f1c-f92e-4481-aabd-2f4a0008fc46%2Fimage-12_7_6.jpg,https://kc.kobotoolbox.org/media/large?media_file=maps%2Fattachments%2F9e14805639b141dfa5f1f628f9a10933%2Fe8694f1c-f92e-4481-aabd-2f4a0008fc46%2Fimage-12_43_46.jpg,,,01H00481,11347,1,a,a,4,0,0,0,0,0,0,0,0,0,a,1,b,b,b,b,,,1,1,0,1,1.2,1.3,b,b,a,a,0,0,c,d,1,1,c,d,0,0,0,0,0,4,0,4,0,0,,,0,0,,,,,,,0,0,1,0,0,0,0,0,1,6,0,1,c,c,,,,,0,0,0,0,0,0,0,0,5,d,2,9,0,0,0,0,0,d,0,0,a,b,4,0,0,0,0,0,0,0,0,0,a,1,a,a,b,b,11347,image-12_7_6.jpg,a,0,a,0,a,b,c,d,b,image-12_43_46.jpg,image-12_44_6.jpg,Permanente insalvable,,,,,-2.901661 -79.002058 2530.016445159912 5,,48334160,169,
tutorial,a,a,https://kc.kobotoolbox.org/media/large?media_file=maps%2Fattachments%2F9e14805639b141dfa5f1f628f9a10933%2F87a7804c-f6a6-4cc8-a076-433a4b0764e4%2F1583509412088.jpg,https://kc.kobotoolbox.org/media/large?media_file=maps%2Fattachments%2F9e14805639b141dfa5f1f628f9a10933%2F87a7804c-f6a6-4cc8-a076-433a4b0764e4%2F1583508553617.jpg,,,,01H00481,2634,1,a,a,3,0,1,0,0,0,0,0,0,0,f,,c,b,b,b,,,1,1,1,1,0.7,1.5,b,b,b,b,0.0,0.0,d,d,1,1,e,d,0,1,0,0,0,0,0,2,0,0,,,0,1,,0,,0,,1,0,0,0,0,0,0,0,0,0,2,0,1,c,c,,,,,0,0,0,0,0,0,0,0,7.0,d,2,0,0,0,0,0,0,d,0,1,b,b,4,0,1,1,1,0,0,0,0,1,a,1,b,b,c,b,2634,1583508553617.jpg,b,0,a,0,a,c,c,c,c,1583509412088.jpg,,,,,,,-2.8992069 -78.99904528 2547.1064453125 4.9856277,,48345385,170,
tutorial,a,a,https://kc.kobotoolbox.org/media/large?media_file=maps%2Fattachments%2F9e14805639b141dfa5f1f628f9a10933%2Fb80db164-c3f7-40d7-b27d-d654a830a301%2F1583511849172.jpg,https://kc.kobotoolbox.org/media/large?media_file=maps%2Fattachments%2F9e14805639b141dfa5f1f628f9a10933%2Fb80db164-c3f7-40d7-b27d-d654a830a301%2F1583509966140.jpg,,,,01H00481,6128,1,a,a,4,0,1,0,0,0,0,0,0,0,f,,b,b,b,b,,,1,1,1,1,1.2,1.1,b,b,b,b,0.0,0.0,d,d,1,1,d,d,0,0,0,0,0,0,1,0,0,0,,,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,c,c,,,,,0,0,0,0,0,0,0,0,8.0,d,3,11,0,0,0,0,0,d,0,0,c,b,4,0,1,0,0,0,0,0,0,0,f,,b,b,b,b,6128,1583509966140.jpg,c,0,a,1,a,c,c,c,b,1583511849172.jpg,,,,,,,-2.90247146 -78.99799878 2552.78955078125 3.8168821,,48345392,171,
tutorial,a,a,https://kc.kobotoolbox.org/media/large?media_file=maps%2Fattachments%2F9e14805639b141dfa5f1f628f9a10933%2F9e39aaaa-a8b0-474e-940a-056b0f3d2e4c%2F1583513854652.jpg,https://kc.kobotoolbox.org/media/large?media_file=maps%2Fattachments%2F9e14805639b141dfa5f1f628f9a10933%2F9e39aaaa-a8b0-474e-940a-056b0f3d2e4c%2F1583512286584.jpg,,,,01H00481,5715,1,a,a,4,0,1,1,0,0,0,0,0,1,a,1,b,b,c,c,,,1,1,1,1,1.3,1.2,b,b,b,b,0.0,0.0,c,c,0,0,b,b,0,2,0,0,0,0,0,3,0,0,,,0,1,,0,,0,,0,0,0,0,0,0,0,0,0,6,4,0,0,c,c,,,,,0,0,0,0,0,0,0,0,10.0,d,3,8,0,0,0,0,0,d,0,0,c,c,4,0,0,1,1,0,0,0,0,1,a,1,b,b,b,b,5715,1583512286584.jpg,c,0,a,1,b,d,d,d,b,1583513854652.jpg,,,,,,,-2.89976009 -78.99820208 2553.76416015625 4.5819635,,48345397,172,
